일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,156247,-1363,-0.86,157610,158064,155339,231088,39840335500,13072000000000,76000000
2010/01/05,155339,-908,-0.58,155339,156247,153522,255552,43592422500,12996000000000,76000000
2010/01/06,161244,5905,3.80,155793,161698,154885,489387,86151155000,13490000000000,76000000
2010/01/07,176233,14989,9.30,163061,184862,162606,2071373,400365176500,14744000000000,76000000
2010/01/08,186225,9992,5.67,178049,188496,177595,1291287,261461253500,15580000000000,76000000
2010/01/11,187134,909,0.49,184408,190313,180775,593149,121711307000,15656000000000,76000000
2010/01/12,185317,-1817,-0.97,186225,187588,183046,400034,81946168000,15504000000000,76000000
2010/01/13,174870,-10447,-5.64,181683,183954,174870,572394,112742670500,14630000000000,76000000
2010/01/14,185317,10447,5.97,179412,188496,178958,962063,196568110500,15504000000000,76000000
2010/01/15,197126,11809,6.37,187134,197580,187134,1036902,222365588500,16492000000000,76000000
2010/01/18,197580,454,0.23,196672,203031,192130,638475,139986945500,16530000000000,76000000
2010/01/19,198035,455,0.23,198489,201214,197580,299098,65508697000,16568000000000,76000000
2010/01/20,196218,-1817,-0.92,197126,199397,190767,477573,102552694500,16416000000000,76000000
2010/01/21,200306,4088,2.08,192130,201668,191221,493508,108223261500,16758000000000,76000000
2010/01/22,192584,-7722,-3.85,194855,195763,188042,611390,129409534000,16112000000000,76000000
2010/01/25,187588,-4996,-2.59,188496,193492,184862,417454,86632705000,15694000000000,76000000
2010/01/26,183500,-4088,-2.18,189405,190313,182137,317167,64427416500,15352000000000,76000000
2010/01/27,175778,-7722,-4.21,181683,183954,175778,479525,94174692500,14706000000000,76000000
2010/01/28,176233,455,0.26,176233,179866,169874,439985,84704061000,14744000000000,76000000
2010/01/29,169874,-6359,-3.61,172599,178504,169419,442599,84155812000,14212000000000,76000000
2010/02/01,179866,9992,5.88,169874,179866,169419,550471,106796491391,15048000000000,76000000
2010/02/02,178958,-908,-0.51,182137,182591,177141,276560,54832638000,14972000000000,76000000
2010/02/03,188042,9084,5.08,180320,188042,179866,546284,111359429000,15732000000000,76000000
2010/02/04,193947,5905,3.14,187588,193947,185317,593286,124619915000,16226000000000,76000000
2010/02/05,190313,-3634,-1.87,187134,191676,184862,608006,125772730500,15922000000000,76000000
2010/02/08,188496,-1817,-0.95,188950,194401,187588,424837,89117216500,15770000000000,76000000
2010/02/09,187588,-908,-0.48,188950,193947,187588,409960,86009770500,15694000000000,76000000
2010/02/10,186679,-909,-0.48,188950,191676,184862,380013,78689323000,15618000000000,76000000
2010/02/11,199851,13172,7.06,188950,201214,186679,991776,215949533000,16720000000000,76000000
2010/02/12,201214,1363,0.68,198943,208935,198035,947051,212200786000,16834000000000,76000000
2010/02/16,204848,3634,1.81,198943,208027,198943,414770,93715749500,17138000000000,76000000
2010/02/17,204393,-455,-0.22,208027,210752,203031,529774,120082147000,17100000000000,76000000
2010/02/18,206210,1817,0.89,204393,207119,203031,237474,53605953000,17252000000000,76000000
2010/02/19,199397,-6813,-3.30,203031,206664,198489,412991,91409752500,16682000000000,76000000
2010/02/22,204393,4996,2.51,203485,206664,201214,336873,75549140500,17100000000000,76000000
2010/02/23,203485,-908,-0.44,204848,204848,201668,311731,69751243000,17024000000000,76000000
2010/02/24,198035,-5450,-2.68,201668,202122,196672,493670,108054089000,16568000000000,76000000
2010/02/25,192584,-5451,-2.75,199397,200306,191676,373569,79967241000,16112000000000,76000000
2010/02/26,187588,-4996,-2.59,193947,194401,186225,567526,117704025000,15694000000000,76000000
2010/03/02,188496,908,0.48,191676,192584,186225,418835,87012457000,15770000000000,76000000
2010/03/03,193038,4542,2.41,189859,195763,188042,613415,130263664000,16150000000000,76000000
2010/03/04,194401,1363,0.71,193492,196218,192584,255872,54825698000,16264000000000,76000000
2010/03/05,198489,4088,2.10,197580,199397,196218,260006,56800780500,16606000000000,76000000
2010/03/08,203031,4542,2.29,201214,203939,197126,378427,84036175500,16986000000000,76000000
2010/03/09,206664,3633,1.79,203031,206664,201668,450405,101941133500,17290000000000,76000000
2010/03/10,207573,909,0.44,206664,209844,206210,506325,115869971000,17366000000000,76000000
2010/03/11,205302,-2271,-1.09,208481,208935,204393,477517,108082818000,17176000000000,76000000
2010/03/12,208481,3179,1.55,207573,210752,206664,315220,72392049000,17442000000000,76000000
2010/03/15,207573,-908,-0.44,207119,208935,206210,355996,81311370000,17366000000000,76000000
2010/03/16,207119,-454,-0.22,206664,209844,203031,373533,85128488500,17328000000000,76000000
2010/03/17,211207,4088,1.97,207573,211207,207119,397217,91761027500,17670000000000,76000000
2010/03/18,206664,-4543,-2.15,206664,208027,205302,507587,115452279500,17290000000000,76000000
2010/03/19,210752,4088,1.98,205302,211661,204393,464767,106784741500,17632000000000,76000000
2010/03/22,212115,1363,0.65,210752,214386,209390,471130,110403300000,17746000000000,76000000
