일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,170851,-2782,-1.6,174030,174825,170454,155149,26573882500,4920129660000,22884324
2010/01/05,169659,-1192,-0.7,173235,174825,168467,286325,48887774000,4885803174000,22884324
2010/01/06,172043,2384,1.41,171646,172838,169659,190620,32575060500,4954456146000,22884324
2010/01/07,173633,1590,0.92,171646,178401,169262,393067,68624452500,5000224794000,22884324
2010/01/08,180387,6754,3.89,177606,180785,175222,433732,77378411500,5194741548000,22884324
2010/01/11,174825,-5562,-3.08,182374,184361,174825,278017,49410775000,5034551280000,22884324
2010/01/12,172043,-2782,-1.59,175619,176414,170851,182836,31678715000,4954456146000,22884324
2010/01/13,167275,-4768,-2.77,170454,172043,167275,241989,40881667000,4817150202000,22884324
2010/01/14,164097,-3178,-1.9,167275,168865,163699,311480,51514347000,4725612906000,22884324
2010/01/15,161316,-2781,-1.69,164891,165686,159726,357938,58028088000,4645517772000,22884324
2010/01/18,162110,794,0.49,161316,162905,160521,223166,36074576000,4668402096000,22884324
2010/01/19,160124,-1986,-1.23,163699,164097,159329,244941,39421710500,4611191286000,22884324
2010/01/20,157342,-2782,-1.74,160918,161316,156548,383397,60808118500,4531096152000,22884324
2010/01/21,156548,-794,-0.51,156945,159329,154164,331637,51656995500,4508211828000,22884324
2010/01/22,160124,3576,2.28,154561,163302,154164,433702,69302613500,4611191286000,22884324
2010/01/25,153766,-6358,-3.97,158932,158932,153369,329735,51240095500,4428116694000,22884324
2010/01/26,149396,-4370,-2.84,154958,155753,148998,334449,50632802500,4302252912000,22884324
2010/01/27,146614,-2782,-1.86,150190,152177,146217,303942,45135014000,4222157778000,22884324
2010/01/28,144230,-2384,-1.63,146217,147012,141846,366435,52659884000,4153504806000,22884324
2010/01/29,138270,-5960,-4.13,142641,144230,137873,284849,40065924500,3981872376000,22884324
2010/02/01,138668,398,0.29,139860,141449,135886,273189,37797268000,3993314538000,22884324
2010/02/02,139860,1192,0.86,140654,143436,138270,210986,29645038500,4027641024000,22884324
2010/02/03,140257,397,0.28,141846,142641,137476,159837,22331265500,4039083186000,22884324
2010/02/04,139860,-397,-0.28,140257,143436,138668,211760,29820626000,4027641024000,22884324
2010/02/05,134297,-5563,-3.98,134694,136681,133503,234864,31646205500,3867450756000,22884324
2010/02/08,127940,-6357,-4.73,133900,134297,127543,318616,41350833000,3684376164000,22884324
2010/02/09,131913,3973,3.11,126748,132311,126748,240369,31141688000,3798797784000,22884324
2010/02/10,135886,3973,3.01,133503,137873,132311,270136,36695749500,3913219404000,22884324
2010/02/11,137873,1987,1.46,137078,137873,134297,241375,32880750500,3970430214000,22884324
2010/02/12,138270,397,0.29,138270,141052,137476,208712,28911649000,3981872376000,22884324
2010/02/16,141449,3179,2.3,138668,143038,138270,179159,25359535000,4073409672000,22884324
2010/02/17,148998,7549,5.34,143038,148998,142641,350221,51406826500,4290810750000,22884324
2010/02/18,143436,-5562,-3.73,147012,147409,142641,320642,46206788500,4130620482000,22884324
2010/02/19,137873,-5563,-3.88,141449,144230,137873,212911,29727213500,3970430214000,22884324
2010/02/22,144628,6755,4.9,140654,144628,140257,127735,18257246500,4164946968000,22884324
2010/02/23,140654,-3974,-2.75,141846,143038,140257,109827,15488120500,4050525348000,22884324
2010/02/24,138270,-2384,-1.69,139065,141052,137873,118489,16456996000,3981872376000,22884324
2010/02/25,137476,-794,-0.57,139860,141052,137078,92180,12727453000,3958988052000,22884324
2010/02/26,140257,2781,2.02,137476,140257,137078,138419,19199495000,4039083186000,22884324
2010/03/02,137476,-2781,-1.98,140654,141846,137078,138818,19237560000,3958988052000,22884324
2010/03/03,138270,794,0.58,137078,139462,137078,59469,8214232000,3981872376000,22884324
2010/03/04,139065,795,0.57,137873,139462,137476,53726,7437376000,4004756700000,22884324
2010/03/05,143038,3973,2.86,139065,143038,139065,171650,24392567000,4119178320000,22884324
2010/03/08,143833,795,0.56,145422,145422,141846,95222,13630123500,4142062644000,22884324
2010/03/09,143833,0,0.0,145025,148204,143436,265118,38535576000,4142062644000,22884324
2010/03/10,141449,-2384,-1.66,145025,145025,140654,183529,26002822500,4073409672000,22884324
2010/03/11,139065,-2384,-1.69,142641,143833,138668,258426,36204408000,4004756700000,22884324
2010/03/12,141052,1987,1.43,140257,141846,139860,115774,16297554500,4061967510000,22884324
2010/03/15,139860,-1192,-0.85,139462,141449,139065,82881,11602403500,4027641024000,22884324
2010/03/16,141052,1192,0.85,140654,141449,138668,83820,11804198000,4061967510000,22884324
2010/03/17,144628,3576,2.54,141846,145025,141449,209217,30073209500,4164946968000,22884324
2010/03/18,147409,2781,1.92,144230,148601,144230,288576,42506553500,4245042102000,22884324
2010/03/19,153369,5960,4.04,148998,153766,148998,526525,79995398000,4416674532000,22884324
2010/03/22,154561,1192,0.78,152574,155753,151382,276383,42678907500,4451001018000,22884324
2010/03/23,154561,0,0.0,154164,157342,152574,251009,39059031500,4451001018000,22884324
2010/03/24,153369,-1192,-0.77,155753,156945,152574,161179,24872387500,4416674532000,22884324
2010/03/25,152177,-1192,-0.78,153369,154164,149396,152584,23144437500,4382348046000,22884324
2010/03/26,152574,397,0.26,154164,154164,151382,111617,17028075000,4393790208000,22884324
2010/03/29,158534,5960,3.91,150985,158534,150190,331107,51875993000,4565422638000,22884324
2010/03/30,162110,3576,2.26,160521,163699,159726,355235,57468282500,4668402096000,22884324
2010/03/31,156548,-5562,-3.43,164097,164097,154164,361314,57110827500,4508211828000,22884324
